user_id,basket_id,days_since_prior_basket,days
763,14547,1.0,274
763,14548,2.0,276
763,14549,4.0,280
763,14550,2.0,282
763,14551,2.0,284
763,14552,3.0,287
763,14553,2.0,289
763,14554,2.0,291
763,14555,2.0,293
763,14556,8.0,301
763,14557,6.0,307
763,14558,1.0,308
763,14559,6.0,314
763,14560,3.0,317
763,14561,4.0,321
763,14562,7.0,328
763,14563,7.0,335
763,14564,7.0,342
763,14565,5.0,347
764,14566,100000.0,252
764,14567,4.0,256
764,14568,11.0,267
764,14569,7.0,274
764,14570,3.0,277
764,14571,7.0,284
764,14572,3.0,287
764,14573,7.0,294
764,14574,3.0,297
764,14575,1.0,298
764,14576,6.0,304
764,14577,7.0,311
764,14578,7.0,318
764,14579,7.0,325
764,14580,7.0,332
764,14581,7.0,339
764,14582,1.0,340
764,14583,7.0,347
765,14584,100000.0,255
765,14585,5.0,260
765,14586,5.0,265
765,14587,13.0,278
765,14588,5.0,283
765,14589,8.0,291
765,14590,3.0,294
765,14591,9.0,303
765,14592,5.0,308
765,14593,3.0,311
765,14594,3.0,314
765,14595,20.0,334
765,14596,10.0,344
765,14597,7.0,351
766,14598,100000.0,261
766,14599,11.0,272
766,14600,5.0,277
766,14601,8.0,285
766,14602,13.0,298
766,14603,1.0,299
766,14604,11.0,310
766,14605,8.0,318
766,14606,2.0,320
766,14607,7.0,327
766,14608,7.0,334
766,14609,6.0,340
766,14610,7.0,347
767,14611,100000.0,251
767,14612,7.0,258
767,14613,8.0,266
767,14614,8.0,274
767,14615,5.0,279
767,14616,2.0,281
767,14617,2.0,283
767,14618,3.0,286
767,14619,10.0,296
767,14620,6.0,302
767,14621,7.0,309
767,14622,0.0,309
768,14623,100000.0,256
768,14624,4.0,260
768,14625,1.0,261
768,14626,9.0,270
768,14627,3.0,273
768,14628,4.0,277
768,14629,4.0,281
768,14630,3.0,284
768,14631,4.0,288
768,14632,4.0,292
768,14633,4.0,296
768,14634,2.0,298
768,14635,5.0,303
768,14636,3.0,306
768,14637,6.0,312
768,14638,5.0,317
768,14639,16.0,333
768,14640,7.0,340
768,14641,4.0,344
768,14642,8.0,352
769,14643,100000.0,250
769,14644,5.0,255
769,14645,13.0,268
769,14646,3.0,271
769,14647,7.0,278
769,14648,3.0,281
769,14649,3.0,284
769,14650,1.0,285
769,14651,7.0,292
769,14652,4.0,296
769,14653,3.0,299
769,14654,4.0,303
769,14655,3.0,306
769,14656,4.0,310
769,14657,3.0,313
769,14658,7.0,320
769,14659,4.0,324
769,14660,3.0,327
769,14661,4.0,331
769,14662,3.0,334
769,14663,5.0,339
769,14664,4.0,343
769,14665,3.0,346
769,14666,2.0,348
769,14667,3.0,351
769,14668,4.0,355
769,14669,3.0,358
770,14670,100000.0,252
770,14671,3.0,255
770,14672,11.0,266
770,14673,3.0,269
770,14674,4.0,273
770,14675,4.0,277
770,14676,1.0,278
770,14677,2.0,280
770,14678,2.0,282
770,14679,3.0,285
770,14680,3.0,288
770,14681,4.0,292
770,14682,2.0,294
770,14683,1.0,295
770,14684,4.0,299
770,14685,2.0,301
770,14686,2.0,303
770,14687,3.0,306
770,14688,2.0,308
770,14689,2.0,310
770,14690,4.0,314
770,14691,2.0,316
770,14692,7.0,323
770,14693,5.0,328
770,14694,3.0,331
770,14695,10.0,341
770,14696,3.0,344
770,14697,1.0,345
770,14698,3.0,348
771,14699,100000.0,255
771,14700,4.0,259
771,14701,3.0,262
771,14702,5.0,267
771,14703,12.0,279
771,14704,3.0,282
771,14705,5.0,287
771,14706,3.0,290
771,14707,4.0,294
771,14708,10.0,304
771,14709,10.0,314
771,14710,8.0,322
771,14711,0.0,322
771,14712,2.0,324
771,14713,1.0,325
771,14714,4.0,329
771,14715,3.0,332
771,14716,11.0,343
771,14717,3.0,346
771,14718,4.0,350
772,14719,100000.0,251
772,14720,3.0,254
772,14721,7.0,261
772,14722,4.0,265
772,14723,0.0,265
772,14724,10.0,275
772,14725,2.0,277
772,14726,8.0,285
772,14727,0.0,285
772,14728,7.0,292
772,14729,3.0,295
772,14730,3.0,298
772,14731,2.0,300
772,14732,7.0,307
772,14733,5.0,312
772,14734,3.0,315
772,14735,0.0,315
772,14736,5.0,320
773,14737,100000.0,252
773,14738,3.0,255
773,14739,4.0,259
773,14740,9.0,268
773,14741,4.0,272
773,14742,3.0,275
773,14743,4.0,279
773,14744,6.0,285
773,14745,1.0,286
773,14746,2.0,288
773,14747,3.0,291
773,14748,0.0,291
773,14749,2.0,293
773,14750,6.0,299
773,14751,2.0,301
773,14752,7.0,308
773,14753,6.0,314
773,14754,7.0,321
773,14755,7.0,328
773,14756,2.0,330
773,14757,2.0,332
773,14758,1.0,333
773,14759,4.0,337
773,14760,5.0,342
773,14761,4.0,346
774,14762,100000.0,252
774,14763,3.0,255
774,14764,1.0,256
774,14765,0.0,256
774,14766,4.0,260
774,14767,3.0,263
774,14768,0.0,263
774,14769,0.0,263
774,14770,6.0,269
774,14771,5.0,274
774,14772,1.0,275
774,14773,2.0,277
774,14774,4.0,281
774,14775,2.0,283
774,14776,0.0,283
774,14777,5.0,288
774,14778,1.0,289
774,14779,1.0,290
774,14780,1.0,291
774,14781,7.0,298
774,14782,5.0,303
774,14783,1.0,304
774,14784,1.0,305
774,14785,4.0,309
774,14786,2.0,311
774,14787,1.0,312
774,14788,4.0,316
774,14789,2.0,318
774,14790,1.0,319
775,14791,100000.0,252
775,14792,5.0,257
775,14793,9.0,266
775,14794,7.0,273
775,14795,12.0,285
775,14796,8.0,293
775,14797,8.0,301
775,14798,2.0,303
775,14799,11.0,314
775,14800,5.0,319
775,14801,3.0,322
775,14802,2.0,324
775,14803,3.0,327
775,14804,8.0,335
776,14805,100000.0,254
776,14806,1.0,255
776,14807,3.0,258
776,14808,4.0,262
776,14809,2.0,264
776,14810,1.0,265
776,14811,0.0,265
776,14812,8.0,273
776,14813,4.0,277
776,14814,3.0,280
776,14815,1.0,281
776,14816,1.0,282
776,14817,8.0,290
776,14818,0.0,290
776,14819,1.0,291
776,14820,1.0,292
776,14821,1.0,293
776,14822,1.0,294
776,14823,2.0,296
776,14824,2.0,298
776,14825,4.0,302
776,14826,3.0,305
776,14827,4.0,309
776,14828,3.0,312
776,14829,2.0,314
776,14830,0.0,314
776,14831,2.0,316
776,14832,7.0,323
776,14833,0.0,323
776,14834,1.0,324
776,14835,3.0,327
776,14836,2.0,329
776,14837,1.0,330
776,14838,2.0,332
776,14839,2.0,334
776,14840,2.0,336
776,14841,2.0,338
776,14842,0.0,338
777,14843,100000.0,250
777,14844,4.0,254
777,14845,4.0,258
777,14846,5.0,263
777,14847,5.0,268
777,14848,2.0,270
777,14849,2.0,272
777,14850,6.0,278
777,14851,10.0,288
777,14852,3.0,291
777,14853,3.0,294
777,14854,4.0,298
777,14855,11.0,309
777,14856,4.0,313
777,14857,3.0,316
777,14858,1.0,317
777,14859,4.0,321
777,14860,6.0,327
777,14861,4.0,331
777,14862,3.0,334
777,14863,10.0,344
777,14864,9.0,353
777,14865,1.0,354
778,14866,100000.0,250
778,14867,2.0,252
778,14868,2.0,254
778,14869,3.0,257
778,14870,5.0,262
778,14871,2.0,264
778,14872,3.0,267
778,14873,1.0,268
778,14874,1.0,269
778,14875,4.0,273
778,14876,5.0,278
778,14877,3.0,281
778,14878,4.0,285
778,14879,6.0,291
778,14880,2.0,293
778,14881,3.0,296
778,14882,6.0,302
778,14883,1.0,303
778,14884,2.0,305
778,14885,4.0,309
778,14886,3.0,312
778,14887,2.0,314
778,14888,2.0,316
778,14889,3.0,319
778,14890,2.0,321
778,14891,2.0,323
778,14892,4.0,327
778,14893,3.0,330
778,14894,3.0,333
778,14895,4.0,337
778,14896,4.0,341
778,14897,1.0,342
778,14898,2.0,344
778,14899,2.0,346
779,14900,100000.0,254
779,14901,6.0,260
779,14902,6.0,266
779,14903,1.0,267
779,14904,7.0,274
779,14905,5.0,279
779,14906,8.0,287
779,14907,22.0,309
779,14908,7.0,316
779,14909,12.0,328
779,14910,7.0,335
779,14911,8.0,343
779,14912,8.0,351
780,14913,100000.0,251
780,14914,4.0,255
780,14915,4.0,259
780,14916,4.0,263
780,14917,2.0,265
780,14918,4.0,269
780,14919,1.0,270
780,14920,2.0,272
780,14921,4.0,276
780,14922,4.0,280
780,14923,3.0,283
780,14924,7.0,290
780,14925,2.0,292
780,14926,2.0,294
780,14927,4.0,298
780,14928,0.0,298
780,14929,3.0,301
780,14930,3.0,304
780,14931,4.0,308
780,14932,4.0,312
780,14933,2.0,314
780,14934,5.0,319
780,14935,3.0,322
780,14936,4.0,326
780,14937,15.0,341
780,14938,6.0,347
780,14939,2.0,349
780,14940,5.0,354
780,14941,3.0,357
781,14942,100000.0,250
781,14943,6.0,256
781,14944,4.0,260
781,14945,4.0,264
781,14946,2.0,266
781,14947,4.0,270
781,14948,7.0,277
781,14949,4.0,281
781,14950,5.0,286
781,14951,2.0,288
781,14952,4.0,292
781,14953,2.0,294
781,14954,3.0,297
781,14955,12.0,309
781,14956,2.0,311
781,14957,3.0,314
781,14958,4.0,318
781,14959,5.0,323
781,14960,5.0,328
781,14961,4.0,332
781,14962,9.0,341
781,14963,2.0,343
781,14964,2.0,345
781,14965,8.0,353
781,14966,5.0,358
782,14967,100000.0,252
782,14968,9.0,261
782,14969,6.0,267
782,14970,6.0,273
782,14971,7.0,280
782,14972,0.0,280
782,14973,7.0,287
782,14974,7.0,294
782,14975,7.0,301
782,14976,0.0,301
782,14977,7.0,308
782,14978,7.0,315
782,14979,8.0,323
782,14980,7.0,330
782,14981,0.0,330
782,14982,6.0,336
782,14983,0.0,336
782,14984,8.0,344
782,14985,0.0,344
782,14986,4.0,348
783,14987,100000.0,254
783,14988,4.0,258
783,14989,5.0,263
783,14990,4.0,267
783,14991,4.0,271
783,14992,6.0,277
783,14993,4.0,281
783,14994,6.0,287
783,14995,4.0,291
783,14996,12.0,303
784,14997,100000.0,253
784,14998,4.0,257
784,14999,2.0,259
784,15000,6.0,265
784,15001,6.0,271
784,15002,2.0,273
784,15003,2.0,275
784,15004,5.0,280
784,15005,5.0,285
784,15006,2.0,287
784,15007,2.0,289
784,15008,3.0,292
784,15009,0.0,292
784,15010,3.0,295
784,15011,5.0,300
784,15012,2.0,302
784,15013,4.0,306
784,15014,2.0,308
784,15015,5.0,313
784,15016,2.0,315
784,15017,5.0,320
784,15018,2.0,322
784,15019,5.0,327
784,15020,2.0,329
784,15021,0.0,329
785,15022,100000.0,250
785,15023,6.0,256
785,15024,4.0,260
785,15025,1.0,261
785,15026,7.0,268
785,15027,5.0,273
785,15028,3.0,276
785,15029,8.0,284
785,15030,2.0,286
785,15031,3.0,289
785,15032,3.0,292
785,15033,2.0,294
785,15034,3.0,297
785,15035,7.0,304
785,15036,3.0,307
785,15037,4.0,311
785,15038,1.0,312
785,15039,5.0,317
785,15040,1.0,318
785,15041,3.0,321
785,15042,3.0,324
785,15043,2.0,326
785,15044,8.0,334
785,15045,1.0,335
785,15046,2.0,337
785,15047,2.0,339
786,15048,100000.0,250
786,15049,3.0,253
786,15050,4.0,257
786,15051,3.0,260
786,15052,2.0,262
786,15053,11.0,273
786,15054,15.0,288
786,15055,10.0,298
786,15056,3.0,301
786,15057,1.0,302
786,15058,1.0,303
786,15059,5.0,308
786,15060,0.0,308
786,15061,2.0,310
786,15062,3.0,313
786,15063,0.0,313
786,15064,3.0,316
786,15065,7.0,323
786,15066,3.0,326
786,15067,4.0,330
786,15068,7.0,337
786,15069,8.0,345
786,15070,5.0,350
787,15071,100000.0,250
787,15072,1.0,251
787,15073,5.0,256
787,15074,12.0,268
787,15075,4.0,272
787,15076,6.0,278
787,15077,5.0,283
787,15078,3.0,286
787,15079,7.0,293
787,15080,5.0,298
787,15081,4.0,302
787,15082,5.0,307
787,15083,3.0,310
787,15084,5.0,315
787,15085,9.0,324
787,15086,6.0,330
787,15087,15.0,345
788,15088,100000.0,251
788,15089,1.0,252
788,15090,5.0,257
788,15091,4.0,261
788,15092,2.0,263
788,15093,5.0,268
788,15094,2.0,270
788,15095,4.0,274
788,15096,1.0,275
788,15097,2.0,277
788,15098,13.0,290
788,15099,7.0,297
788,15100,5.0,302
788,15101,3.0,305
788,15102,9.0,314
788,15103,3.0,317
788,15104,1.0,318
788,15105,8.0,326
788,15106,8.0,334
788,15107,5.0,339
788,15108,3.0,342
788,15109,5.0,347
788,15110,2.0,349
789,15111,100000.0,256
789,15112,3.0,259
789,15113,4.0,263
789,15114,2.0,265
789,15115,6.0,271
789,15116,4.0,275
789,15117,4.0,279
789,15118,4.0,283
789,15119,11.0,294
789,15120,2.0,296
789,15121,6.0,302
789,15122,2.0,304
789,15123,4.0,308
789,15124,7.0,315
789,15125,3.0,318
789,15126,3.0,321
789,15127,8.0,329
789,15128,6.0,335
789,15129,14.0,349
789,15130,4.0,353
789,15131,5.0,358
790,15132,100000.0,250
790,15133,4.0,254
790,15134,5.0,259
790,15135,3.0,262
790,15136,6.0,268
790,15137,5.0,273
790,15138,6.0,279
790,15139,1.0,280
790,15140,5.0,285
790,15141,2.0,287
790,15142,2.0,289
790,15143,6.0,295
790,15144,0.0,295
790,15145,5.0,300
790,15146,6.0,306
790,15147,5.0,311
790,15148,6.0,317
790,15149,1.0,318
790,15150,8.0,326
790,15151,5.0,331
790,15152,1.0,332
790,15153,4.0,336
790,15154,7.0,343
790,15155,3.0,346
790,15156,7.0,353
791,15157,100000.0,250
791,15158,1.0,251
791,15159,4.0,255
791,15160,6.0,261
791,15161,1.0,262
791,15162,2.0,264
791,15163,2.0,266
791,15164,3.0,269
791,15165,5.0,274
791,15166,3.0,277
791,15167,2.0,279
791,15168,3.0,282
791,15169,6.0,288
791,15170,2.0,290
791,15171,1.0,291
791,15172,5.0,296
791,15173,2.0,298
791,15174,6.0,304
791,15175,6.0,310
791,15176,2.0,312
791,15177,2.0,314
792,15178,100000.0,251
792,15179,1.0,252
792,15180,2.0,254
792,15181,2.0,256
792,15182,2.0,258
792,15183,3.0,261
792,15184,1.0,262
792,15185,15.0,277
792,15186,5.0,282
793,15187,100000.0,261
793,15188,3.0,264
793,15189,25.0,289
793,15190,12.0,301
793,15191,4.0,305
793,15192,5.0,310
793,15193,1.0,311
793,15194,5.0,316
793,15195,5.0,321
793,15196,3.0,324
793,15197,2.0,326
793,15198,0.0,326
793,15199,10.0,336
794,15200,100000.0,251
794,15201,1.0,252
794,15202,1.0,253
794,15203,6.0,259
794,15204,2.0,261
794,15205,4.0,265
794,15206,1.0,266
794,15207,6.0,272
794,15208,7.0,279
794,15209,3.0,282
794,15210,1.0,283
794,15211,3.0,286
794,15212,0.0,286
794,15213,2.0,288
794,15214,8.0,296
794,15215,2.0,298
794,15216,2.0,300
794,15217,10.0,310
795,15218,100000.0,250
795,15219,8.0,258
795,15220,4.0,262
795,15221,4.0,266
795,15222,16.0,282
795,15223,2.0,284
795,15224,6.0,290
795,15225,12.0,302
795,15226,2.0,304
795,15227,4.0,308
796,15228,100000.0,252
796,15229,6.0,258
796,15230,2.0,260
796,15231,6.0,266
796,15232,6.0,272
796,15233,7.0,279
796,15234,7.0,286
796,15235,7.0,293
796,15236,10.0,303
796,15237,5.0,308
796,15238,6.0,314
796,15239,1.0,315
796,15240,6.0,321
796,15241,3.0,324
796,15242,12.0,336
796,15243,7.0,343
797,15244,100000.0,250
797,15245,6.0,256
797,15246,1.0,257
797,15247,4.0,261
797,15248,4.0,265
797,15249,2.0,267
797,15250,4.0,271
797,15251,4.0,275
797,15252,3.0,278
797,15253,5.0,283
797,15254,4.0,287
797,15255,4.0,291
797,15256,3.0,294
797,15257,6.0,300
797,15258,9.0,309
798,15259,100000.0,256
798,15260,3.0,259
798,15261,7.0,266
798,15262,7.0,273
798,15263,6.0,279
798,15264,2.0,281
798,15265,6.0,287
798,15266,3.0,290
798,15267,4.0,294
798,15268,8.0,302
798,15269,6.0,308
798,15270,1.0,309
798,15271,5.0,314
798,15272,10.0,324
798,15273,12.0,336
798,15274,8.0,344
798,15275,6.0,350
799,15276,100000.0,254
799,15277,6.0,260
799,15278,5.0,265
799,15279,8.0,273
799,15280,6.0,279
799,15281,5.0,284
799,15282,5.0,289
799,15283,2.0,291
799,15284,5.0,296
799,15285,2.0,298
799,15286,3.0,301
799,15287,2.0,303
799,15288,5.0,308
799,15289,5.0,313
799,15290,3.0,316
799,15291,10.0,326
799,15292,4.0,330
799,15293,8.0,338
799,15294,3.0,341
799,15295,9.0,350
800,15296,100000.0,254
800,15297,5.0,259
800,15298,5.0,264
800,15299,19.0,283
800,15300,23.0,306
800,15301,6.0,312
800,15302,6.0,318
800,15303,2.0,320
800,15304,5.0,325
800,15305,6.0,331
801,15306,100000.0,252
801,15307,9.0,261
801,15308,2.0,263
801,15309,5.0,268
801,15310,1.0,269
801,15311,3.0,272
801,15312,2.0,274
801,15313,5.0,279
801,15314,2.0,281
801,15315,2.0,283
801,15316,5.0,288
801,15317,4.0,292
801,15318,3.0,295
801,15319,19.0,314
801,15320,3.0,317
801,15321,4.0,321
801,15322,1.0,322
801,15323,6.0,328
801,15324,2.0,330
801,15325,6.0,336
801,15326,6.0,342
801,15327,7.0,349
801,15328,5.0,354
802,15329,100000.0,252
802,15330,2.0,254
802,15331,3.0,257
802,15332,2.0,259
802,15333,5.0,264
802,15334,3.0,267
802,15335,4.0,271
802,15336,2.0,273
802,15337,5.0,278
802,15338,7.0,285
802,15339,10.0,295
802,15340,5.0,300
802,15341,2.0,302
802,15342,4.0,306
802,15343,2.0,308
802,15344,2.0,310
802,15345,5.0,315
802,15346,5.0,320
802,15347,4.0,324
802,15348,4.0,328
802,15349,1.0,329
802,15350,4.0,333
802,15351,4.0,337
802,15352,10.0,347
802,15353,1.0,348
803,15354,100000.0,251
803,15355,5.0,256
803,15356,4.0,260
803,15357,7.0,267
803,15358,6.0,273
803,15359,8.0,281
803,15360,7.0,288
803,15361,8.0,296
803,15362,17.0,313
803,15363,6.0,319
803,15364,9.0,328
803,15365,9.0,337
804,15366,100000.0,253
804,15367,5.0,258
804,15368,4.0,262
804,15369,8.0,270
804,15370,11.0,281
804,15371,4.0,285
804,15372,9.0,294
804,15373,2.0,296
804,15374,5.0,301
804,15375,6.0,307
804,15376,5.0,312
804,15377,0.0,312
804,15378,11.0,323
805,15379,100000.0,252
805,15380,8.0,260
805,15381,5.0,265
805,15382,4.0,269
805,15383,7.0,276
805,15384,12.0,288
805,15385,9.0,297
805,15386,12.0,309
805,15387,7.0,316
805,15388,4.0,320
805,15389,5.0,325
805,15390,12.0,337
805,15391,14.0,351
806,15392,100000.0,253
806,15393,7.0,260
806,15394,6.0,266
806,15395,7.0,273
806,15396,8.0,281
806,15397,7.0,288
806,15398,7.0,295
806,15399,7.0,302
806,15400,7.0,309
806,15401,6.0,315
806,15402,8.0,323
806,15403,7.0,330
806,15404,7.0,337
806,15405,7.0,344
806,15406,6.0,350
807,15407,100000.0,254
807,15408,5.0,259
807,15409,5.0,264
807,15410,5.0,269
807,15411,3.0,272
807,15412,8.0,280
807,15413,8.0,288
807,15414,7.0,295
807,15415,7.0,302
807,15416,5.0,307
807,15417,4.0,311
807,15418,5.0,316
807,15419,5.0,321
807,15420,7.0,328
807,15421,14.0,342
807,15422,3.0,345
807,15423,4.0,349
808,15424,100000.0,251
808,15425,5.0,256
808,15426,1.0,257
808,15427,4.0,261
808,15428,3.0,264
808,15429,2.0,266
808,15430,1.0,267
808,15431,3.0,270
808,15432,6.0,276
808,15433,3.0,279
808,15434,8.0,287
808,15435,6.0,293
808,15436,5.0,298
808,15437,2.0,300
808,15438,12.0,312
808,15439,2.0,314
808,15440,5.0,319
808,15441,2.0,321
808,15442,4.0,325
808,15443,7.0,332
808,15444,5.0,337
808,15445,5.0,342
808,15446,5.0,347
808,15447,5.0,352
809,15448,100000.0,252
809,15449,13.0,265
809,15450,6.0,271
809,15451,2.0,273
809,15452,4.0,277
809,15453,5.0,282
809,15454,4.0,286
809,15455,8.0,294
809,15456,6.0,300
809,15457,3.0,303
809,15458,2.0,305
809,15459,9.0,314
809,15460,10.0,324
809,15461,7.0,331
809,15462,7.0,338
809,15463,4.0,342
809,15464,5.0,347
809,15465,4.0,351
809,15466,1.0,352
809,15467,3.0,355
809,15468,2.0,357
810,15469,100000.0,252
810,15470,2.0,254
810,15471,4.0,258
810,15472,1.0,259
810,15473,2.0,261
810,15474,3.0,264
810,15475,1.0,265
810,15476,2.0,267
810,15477,2.0,269
810,15478,1.0,270
810,15479,4.0,274
810,15480,2.0,276
810,15481,10.0,286
810,15482,0.0,286
810,15483,4.0,290
810,15484,3.0,293
810,15485,9.0,302
810,15486,4.0,306
810,15487,2.0,308
810,15488,0.0,308
810,15489,3.0,311
810,15490,1.0,312
810,15491,2.0,314
810,15492,1.0,315
810,15493,6.0,321
810,15494,0.0,321
810,15495,4.0,325
810,15496,1.0,326
810,15497,2.0,328
810,15498,5.0,333
810,15499,3.0,336
810,15500,3.0,339
810,15501,1.0,340
810,15502,2.0,342
810,15503,2.0,344
810,15504,0.0,344
810,15505,10.0,354
810,15506,2.0,356
811,15507,100000.0,261
811,15508,2.0,263
811,15509,6.0,269
811,15510,5.0,274
811,15511,3.0,277
811,15512,3.0,280
811,15513,2.0,282
811,15514,5.0,287
811,15515,2.0,289
811,15516,6.0,295
811,15517,2.0,297
811,15518,1.0,298
811,15519,4.0,302
811,15520,5.0,307
811,15521,2.0,309
811,15522,3.0,312
811,15523,4.0,316
811,15524,11.0,327
811,15525,5.0,332
811,15526,6.0,338
811,15527,5.0,343
811,15528,5.0,348
811,15529,5.0,353
811,15530,2.0,355
811,15531,3.0,358
812,15532,100000.0,251
812,15533,4.0,255
812,15534,5.0,260
812,15535,6.0,266
812,15536,4.0,270
812,15537,2.0,272
812,15538,7.0,279
812,15539,6.0,285
812,15540,1.0,286
812,15541,4.0,290
812,15542,2.0,292
812,15543,2.0,294
812,15544,3.0,297
812,15545,4.0,301
812,15546,2.0,303
812,15547,4.0,307
812,15548,0.0,307
812,15549,6.0,313
812,15550,4.0,317
812,15551,4.0,321
812,15552,2.0,323
812,15553,2.0,325
812,15554,3.0,328
812,15555,2.0,330
812,15556,3.0,333
812,15557,12.0,345
812,15558,2.0,347
812,15559,5.0,352
812,15560,4.0,356
813,15561,100000.0,250
813,15562,2.0,252
813,15563,1.0,253
813,15564,0.0,253
813,15565,8.0,261
813,15566,9.0,270
813,15567,0.0,270
813,15568,2.0,272
813,15569,2.0,274
813,15570,5.0,279
813,15571,1.0,280
813,15572,6.0,286
813,15573,2.0,288
813,15574,0.0,288
813,15575,5.0,293
813,15576,2.0,295
813,15577,6.0,301
813,15578,4.0,305
813,15579,2.0,307
813,15580,2.0,309
813,15581,5.0,314
813,15582,2.0,316
813,15583,3.0,319
813,15584,2.0,321
813,15585,1.0,322
813,15586,5.0,327
813,15587,1.0,328
814,15588,100000.0,252
814,15589,7.0,259
814,15590,3.0,262
814,15591,4.0,266
814,15592,5.0,271
814,15593,3.0,274
814,15594,1.0,275
814,15595,5.0,280
814,15596,3.0,283
814,15597,3.0,286
814,15598,9.0,295
814,15599,2.0,297
814,15600,4.0,301
814,15601,8.0,309
814,15602,3.0,312
814,15603,8.0,320
814,15604,20.0,340
814,15605,7.0,347
815,15606,100000.0,251
815,15607,6.0,257
815,15608,5.0,262
815,15609,4.0,266
815,15610,7.0,273
815,15611,5.0,278
815,15612,30.0,308
815,15613,12.0,320
815,15614,8.0,328
815,15615,9.0,337
815,15616,6.0,343
815,15617,5.0,348
816,15618,100000.0,250
816,15619,4.0,254
816,15620,8.0,262
816,15621,7.0,269
816,15622,5.0,274
816,15623,9.0,283
816,15624,6.0,289
816,15625,8.0,297
816,15626,7.0,304
816,15627,6.0,310
816,15628,14.0,324
816,15629,7.0,331
816,15630,8.0,339
816,15631,0.0,339
816,15632,3.0,342
816,15633,11.0,353
817,15634,100000.0,258
817,15635,2.0,260
817,15636,20.0,280
817,15637,5.0,285
817,15638,4.0,289
817,15639,11.0,300
817,15640,7.0,307
817,15641,29.0,336
817,15642,13.0,349
818,15643,100000.0,252
818,15644,6.0,258
818,15645,2.0,260
818,15646,1.0,261
818,15647,4.0,265
818,15648,5.0,270
818,15649,4.0,274
818,15650,3.0,277
818,15651,4.0,281
818,15652,5.0,286
818,15653,9.0,295
818,15654,2.0,297
818,15655,5.0,302
818,15656,0.0,302
818,15657,0.0,302
818,15658,6.0,308
818,15659,4.0,312
818,15660,8.0,320
818,15661,8.0,328
818,15662,2.0,330
818,15663,4.0,334
818,15664,10.0,344
818,15665,3.0,347
818,15666,3.0,350
818,15667,4.0,354
818,15668,3.0,357
819,15669,100000.0,250
819,15670,1.0,251
819,15671,3.0,254
819,15672,5.0,259
819,15673,5.0,264
819,15674,1.0,265
819,15675,6.0,271
819,15676,2.0,273
819,15677,6.0,279
820,15678,100000.0,251
820,15679,4.0,255
820,15680,1.0,256
820,15681,3.0,259
820,15682,5.0,264
820,15683,6.0,270
820,15684,3.0,273
820,15685,5.0,278
820,15686,3.0,281
820,15687,3.0,284
820,15688,2.0,286
820,15689,2.0,288
820,15690,3.0,291
820,15691,8.0,299
820,15692,6.0,305
820,15693,3.0,308
820,15694,1.0,309
820,15695,4.0,313
820,15696,4.0,317
820,15697,5.0,322
820,15698,6.0,328
820,15699,5.0,333
820,15700,2.0,335
820,15701,5.0,340
820,15702,9.0,349
821,15703,100000.0,250
821,15704,5.0,255
821,15705,1.0,256
821,15706,3.0,259
821,15707,1.0,260
821,15708,5.0,265
821,15709,3.0,268
821,15710,3.0,271
821,15711,1.0,272
821,15712,2.0,274
821,15713,2.0,276
821,15714,4.0,280
821,15715,2.0,282
821,15716,5.0,287
821,15717,3.0,290
821,15718,3.0,293
821,15719,4.0,297
821,15720,2.0,299
822,15721,100000.0,252
822,15722,8.0,260
822,15723,4.0,264
822,15724,4.0,268
822,15725,2.0,270
822,15726,2.0,272
822,15727,7.0,279
822,15728,2.0,281
822,15729,7.0,288
822,15730,3.0,291
822,15731,2.0,293
822,15732,9.0,302
822,15733,7.0,309
822,15734,2.0,311
822,15735,6.0,317
822,15736,2.0,319
822,15737,3.0,322
822,15738,1.0,323
822,15739,2.0,325
822,15740,5.0,330
822,15741,3.0,333
822,15742,3.0,336
822,15743,2.0,338
822,15744,3.0,341
822,15745,3.0,344
822,15746,2.0,346
822,15747,6.0,352
823,15748,100000.0,251
823,15749,1.0,252
823,15750,1.0,253
823,15751,2.0,255
823,15752,6.0,261
823,15753,2.0,263
823,15754,3.0,266
823,15755,5.0,271
823,15756,2.0,273
823,15757,1.0,274
824,15758,100000.0,255
824,15759,2.0,257
824,15760,4.0,261
824,15761,1.0,262
824,15762,1.0,263
824,15763,5.0,268
824,15764,5.0,273
824,15765,8.0,281
824,15766,4.0,285
824,15767,1.0,286
824,15768,4.0,290
824,15769,4.0,294
824,15770,2.0,296
824,15771,1.0,297
824,15772,7.0,304
824,15773,5.0,309
824,15774,1.0,310
824,15775,4.0,314
824,15776,4.0,318
824,15777,5.0,323
824,15778,1.0,324
824,15779,1.0,325
824,15780,6.0,331
824,15781,6.0,337
824,15782,2.0,339
824,15783,3.0,342
824,15784,3.0,345
824,15785,2.0,347
825,15786,100000.0,250
825,15787,6.0,256
825,15788,6.0,262
825,15789,9.0,271
825,15790,15.0,286
825,15791,3.0,289
825,15792,2.0,291
825,15793,15.0,306
825,15794,4.0,310
825,15795,7.0,317
825,15796,7.0,324
825,15797,8.0,332
825,15798,6.0,338
825,15799,4.0,342
825,15800,1.0,343
826,15801,100000.0,251
826,15802,1.0,252
826,15803,5.0,257
826,15804,6.0,263
826,15805,2.0,265
826,15806,2.0,267
826,15807,6.0,273
826,15808,8.0,281
826,15809,3.0,284
826,15810,4.0,288
826,15811,4.0,292
