product_id,product_name
24524,TOBACCO OTHER
24529,BEANS - CANNED GLASS & MW
24538,BABY FOODS
24540,LIQUOR
24549,DRY BN/VEG/POTATO/RICE
24556,CANDY - PACKAGED
24557,INFANT CARE PRODUCTS
24562,DRY NOODLES/PASTA
24563,COLD AND FLU
24565,FRZN MEAT/MEAT DINNERS
24567,CANDY - CHECKLANE
24569,SEAFOOD - FROZEN
24571,SPICES & EXTRACTS
24575,DISHWASH DETERGENTS
24580,HOT DOGS
24583,HISPANIC
24587,MARGARINES
24590,HOUSEHOLD CLEANG NEEDS
24592,FRZN MEAT/MEAT DINNERS
24597,BABY HBC
24600,SOUP
24606,VEGETABLES - SHELF STABLE
24608,DINNER SAUSAGE
24610,FALL AND WINTER SEASONAL
24623,YOGURT
24630,SALD DRSNG/SNDWCH SPRD
24646,DRY SAUCES/GRAVY
24647,COLD CEREAL
24648,DINNER SAUSAGE
24651,NUTS
24656,HOUSEHOLD CLEANG NEEDS
24661,CANNED JUICES
24666,BROOMS AND MOPS
24667,COCOA MIXES
24669,MEAT - SHELF STABLE
24671,PICKLE/RELISH/PKLD VEG
24678,FEMININE HYGIENE
24682,PROCESSED
24684,MOLASSES/SYRUP/PANCAKE MIXS
24689,FRZN VEGETABLE/VEG DSH
24696,MAGAZINE
24706,VEGETABLES - SHELF STABLE
24724,BEEF
24726,FRZN BREAKFAST FOODS
24729,HAIR CARE PRODUCTS
24737,BAKED SWEET GOODS
24741,VEGETABLES - SHELF STABLE
24743,MISC. DAIRY
24744,SUGARS/SWEETNERS
24747,VEGETABLES - ALL OTHERS
24752,CONDIMENTS/SAUCES
24756,BAKING NEEDS
24758,POPCORN
24760,SYRUPS/TOPPINGS
24762,MILK BY-PRODUCTS
24771,BOUQUET (NON ROSE)
24773,CHEESES
24775,FRZN MEAT/MEAT DINNERS
24776,BAKING MIXES
24780,PNT BTR/JELLY/JAMS
24781,FD WRAPS/BAGS/TRSH BG
24785,WATER - CARBONATED/FLVRD DRINK
24790,BREAD
24794,FROZEN MEAT
24796,CANNED JUICES
24798,DINNER MXS:DRY
24800,HISPANIC
24803,DINNER SAUSAGE
24804,FRZN MEAT/MEAT DINNERS
24806,DISHWASH DETERGENTS
24808,ELECTRICAL SUPPPLIES
24809,CAT FOOD
24810,BAG SNACKS
24811,CONVENIENT BRKFST/WHLSM SNACKS
24813,PORK
24818,RICE CAKES
24819,SOAP - LIQUID & BAR
24821,BEERS/ALES
24822,SALADS/DIPS
24824,MILK BY-PRODUCTS
24825,CAT LITTER
24827,TEAS
24829,BAKING MIXES
24831,CHEESES
24835,COFFEE
24837,PNT BTR/JELLY/JAMS
24840,VEGETABLES - SHELF STABLE
24847,COFFEE
24851,PNT BTR/JELLY/JAMS
24853,VITAMINS
24854,DRY BN/VEG/POTATO/RICE
24855,CHICKEN/POULTRY
24858,HISPANIC
24859,FD WRAPS/BAGS/TRSH BG
24862,PROCESSED
24863,HAIR CARE PRODUCTS
24864,FROZEN MEAT
24866,FROZEN PIZZA
24867,HISPANIC
24868,BEERS/ALES
24869,LAUNDRY DETERGENTS
24870,ORAL HYGIENE PRODUCTS
24871,PASTA SAUCE
24872,CANDY - PACKAGED
24873,BATH TISSUES
24875,SWEET GOODS & SNACKS
24876,FD WRAPS/BAGS/TRSH BG
24879,CIGARETTES
24880,GRAPES
24886,FRZN BREAKFAST FOODS
24888,COOKIES
24889,BAKING MIXES
24890,ORAL HYGIENE PRODUCTS
24892,BAKING NEEDS
24896,BAKING MIXES
24897,REFRGRATD JUICES/DRNKS
24900,SINUS AND ALLERGY
24902,BABY FOODS
24904,REFRGRATD JUICES/DRNKS
24906,SPICES & EXTRACTS
24907,FRZN MEAT/MEAT DINNERS
24909,PARTY TRAYS
24913,BAKING NEEDS
24917,CAT FOOD
24918,TOYS AND GAMES
24921,BAKED BREAD/BUNS/ROLLS
24922,FD WRAPS/BAGS/TRSH BG
24924,FRZN VEGETABLE/VEG DSH
24926,SPICES & EXTRACTS
24930,CHEESE
24932,CONVENIENT BRKFST/WHLSM SNACKS
24935,ICE CREAM/MILK/SHERBTS
24942,SALD DRSNG/SNDWCH SPRD
24943,HAIR CARE PRODUCTS
24945,WAREHOUSE SNACKS
24947,CANNED JUICES
24948,BAKING NEEDS
24950,BEERS/ALES
24952,ORAL HYGIENE PRODUCTS
24958,CONDIMENTS/SAUCES
24963,BAKED BREAD/BUNS/ROLLS
24966,ANTACIDS
24969,FD WRAPS/BAGS/TRSH BG
24971,FROZEN PIZZA
24972,SHORTENING/OIL
24973,BAKED BREAD/BUNS/ROLLS
24976,HISPANIC
24979,FROZEN PIZZA
24986,MISCELLANEOUS
24987,CANDY - PACKAGED
24992,BLEACH
24995,HEAT/SERVE
24998,SOUP
24999,PREPARED FOOD
25001,BAKING NEEDS
25002,HISPANIC
25007,BAG SNACKS
25008,HOUSEHOLD CLEANG NEEDS
25010,LUNCHMEAT
25014,HOUSEHOLD CLEANG NEEDS
25015,CANDY - CHECKLANE
25018,GREETING CARDS/WRAP/PARTY SPLY
25019,LAUNDRY ADDITIVES
25020,HAND/BODY/FACIAL PRODUCTS
25022,REFRGRATD DOUGH PRODUCTS
25024,PIES
25025,PASTA SAUCE
25026,SOUP
25029,ONIONS
25032,CANNED JUICES
25036,DRY MIX DESSERTS
25038,SOUP
25043,MEAT - SHELF STABLE
25046,VEGETABLES - SHELF STABLE
25047,TOBACCO OTHER
25050,FD WRAPS/BAGS/TRSH BG
25059,BREAD
25060,FRUIT - SHELF STABLE
25063,TEAS
25064,BACON
25066,BEERS/ALES
25069,COFFEE
25072,BAKED BREAD/BUNS/ROLLS
25075,LIQUOR
25078,POTATOES
25083,YOGURT
25089,SERVICE BEVERAGE
25090,BREAD
25093,CONDIMENTS/SAUCES
25101,CHEESE
25104,DINNER MXS:DRY
25117,SPICES & EXTRACTS
25130,DRY BN/VEG/POTATO/RICE
25131,HISPANIC
25134,CAT FOOD
25136,YOGURT
25137,BAG SNACKS
25139,SPICES & EXTRACTS
25142,LUNCHMEAT
25144,SOFT DRINKS
25149,FLUID MILK PRODUCTS
25168,SHORTENING/OIL
25176,MAKEUP AND TREATMENT
25185,FRZN MEAT/MEAT DINNERS
25186,DRY BN/VEG/POTATO/RICE
25187,LIQUOR
25188,BAKED SWEET GOODS
25192,FALL AND WINTER SEASONAL
25202,HISPANIC
25217,HISPANIC
25218,BAG SNACKS
25231,BEERS/ALES
25233,CITRUS
25238,BAKING NEEDS
25242,MAGAZINE
25243,IRONING AND CHEMICALS
25245,FRZN NOVELTIES/WTR ICE
25259,COLD AND FLU
25261,CITRUS
25262,FRZN JCE CONC/DRNKS
25264,MISC. DAIRY
25278,CANDY - PACKAGED
25279,BREAKFAST SAUSAGE/SANDWICHES
25282,DINNER MXS:DRY
25289,PROCESSED
25292,HOUSEHOLD CLEANG NEEDS
25295,CANDY - PACKAGED
25302,ICE CREAM/MILK/SHERBTS
25303,MILK BY-PRODUCTS
25305,MISCELLANEOUS
25306,BEERS/ALES
25308,ANALGESICS
25317,BAKED SWEET GOODS
25319,CONVENIENT BRKFST/WHLSM SNACKS
25320,SOFT DRINKS
25321,SUSHI
25323,SALAD MIX
25324,HOT CEREAL
25325,BAKING NEEDS
25332,CRACKERS/MISC BKD FD
25333,CIGARETTES
25335,COFFEE
25337,REFRGRATD DOUGH PRODUCTS
25340,FLOUR & MEALS
25348,BAKING NEEDS
25349,SOFT DRINKS
25365,DELI MEATS
25366,COUPON/MISC ITEMS
25372,PAPER HOUSEWARES
25373,CANDY - PACKAGED
25375,DRY NOODLES/PASTA
25378,COFFEE
25381,PWDR/CRYSTL DRNK MX
25383,ANTACIDS
25393,SNACK NUTS
25396,BABY FOODS
25397,PICKLE/RELISH/PKLD VEG
25407,FRZN MEAT/MEAT DINNERS
25409,DOMESTIC WINE
25411,DINNER MXS:DRY
25413,VEGETABLES - ALL OTHERS
25415,COOKIES/CONES
25420,APPLES
25429,FIRST AID PRODUCTS
25433,CEREAL/BREAKFAST
25432,COFFEE
25438,CONVENIENT BRKFST/WHLSM SNACKS
25441,CONDIMENTS/SAUCES
25447,SEWING
25455,COCOA MIXES
25460,HISPANIC
25476,CAT FOOD
25477,KITCHEN GADGETS
25479,REFRGRATD JUICES/DRNKS
25481,PIES
25482,VEGETABLES - SHELF STABLE
25485,DEODORANTS
25491,BEERS/ALES
25492,BAKED BREAD/BUNS/ROLLS
25495,ELECTRICAL SUPPPLIES
25496,BREAD
25505,HOT DOGS
25515,DRY SAUCES/GRAVY
25519,SNACK NUTS
25522,CHARCOAL AND LIGHTER FLUID
25525,BEEF
25526,BAG SNACKS
25527,STATIONERY & SCHOOL SUPPLIES
25533,PIES
25541,DRY MIX DESSERTS
25542,ICE CREAM/MILK/SHERBTS
25545,DRY BN/VEG/POTATO/RICE
25555,HOT DOGS
25559,BROCCOLI/CAULIFLOWER
25565,CHEESES
25566,HISPANIC
25573,UNKNOWN
25574,TURKEY
25578,CANDY - CHECKLANE
25583,BAKED SWEET GOODS
25587,SOFT DRINKS
25591,WAREHOUSE SNACKS
25599,CHICKEN
25600,LIQUOR
25603,FLORAL BALLOONS
25604,COCOA MIXES
25613,FLUID MILK PRODUCTS
25616,CANNED JUICES
25618,BEERS/ALES
25626,COLD CEREAL
25627,COOKIES/CONES
25629,SALADS/DIPS
25632,HOT CEREAL
25636,SOAP - LIQUID & BAR
25637,ORAL HYGIENE PRODUCTS
25638,MEAT - MISC
25642,STATIONERY & SCHOOL SUPPLIES
25643,BAKED SWEET GOODS
25647,BEANS - CANNED GLASS & MW
25651,HOUSEHOLD CLEANG NEEDS
25654,BABY FOODS
25655,BABY FOODS
25658,BEEF
25663,BAG SNACKS
25664,HOT CEREAL
25666,CIGARETTES
25668,DIAPERS & DISPOSABLES
25669,SOAP - LIQUID & BAR
25671,SPICES & EXTRACTS
25672,DRY BN/VEG/POTATO/RICE
25673,STATIONERY & SCHOOL SUPPLIES
25676,DRY SAUCES/GRAVY
25677,CHEESE
25678,DRY MIX DESSERTS
25679,HOT CEREAL
25680,SEAFOOD - SHELF STABLE
25684,PWDR/CRYSTL DRNK MX
25685,CEREAL/BREAKFAST
25690,HISPANIC
25692,FRZN MEAT/MEAT DINNERS
25693,DINNER MXS:DRY
25696,DRY BN/VEG/POTATO/RICE
25699,FRUIT - SHELF STABLE
25701,CHIPS&SNACKS
25703,BAKED BREAD/BUNS/ROLLS
25705,BAKED BREAD/BUNS/ROLLS
25706,DRY MIX DESSERTS
25709,COOKIES
25710,FRZN NOVELTIES/WTR ICE
25711,MAKEUP AND TREATMENT
25714,CHEESE
25715,SOUP
25719,FROZEN PIZZA
25720,SHAVING CARE PRODUCTS
25722,POPCORN
25723,PICKLE/RELISH/PKLD VEG
25725,CANNED JUICES
25726,LAUNDRY DETERGENTS
25728,WATER - CARBONATED/FLVRD DRINK
25729,BEANS - CANNED GLASS & MW
25735,HISPANIC
25737,BEERS/ALES
25739,CANNED JUICES
25741,SPICES & EXTRACTS
25742,DELI MEATS
25743,COOKIES/CONES
25746,PREPARED/PKGD FOODS
25747,DIAPERS & DISPOSABLES
25751,SOUP
25752,SPICES & EXTRACTS
25760,CORN
25762,CAT FOOD
25768,CANNED JUICES
25771,IRONING AND CHEMICALS
25775,WATER - CARBONATED/FLVRD DRINK
25777,DINNER SAUSAGE
25778,BABY FOODS
25784,COOKIES/CONES
25787,SHORTENING/OIL
25789,CANDY - CHECKLANE
25791,FRZN NOVELTIES/WTR ICE
25793,DELI MEATS
25794,VEGETABLES - SHELF STABLE
25795,DOMESTIC GOODS
25796,VEGETABLES - SHELF STABLE
25797,MOLASSES/SYRUP/PANCAKE MIXS
25799,FRZN MEAT/MEAT DINNERS
25800,COOKIES/CONES
25801,ANALGESICS
25802,SNKS/CKYS/CRKR/CNDY
25803,BEEF
25809,BAKED SWEET GOODS
25815,DINNER SAUSAGE
25816,VITAMINS
25818,DOG FOODS
25824,HISPANIC
25827,BABYFOOD
25828,LIQUOR
25831,PET CARE SUPPLIES
25835,COOKIES/CONES
25836,HISPANIC
25841,CANNED JUICES
25842,LUNCHMEAT
25843,COLD AND FLU
25845,DRY BN/VEG/POTATO/RICE
25846,CANNED JUICES
25852,SQUASH
25855,FIRST AID PRODUCTS
25856,FRZN MEAT/MEAT DINNERS
25857,SOUP
25862,ICE CREAM/MILK/SHERBTS
25867,SUSHI
25869,CONDIMENTS/SAUCES
25870,FRUIT - SHELF STABLE
25873,VEGETABLES - ALL OTHERS
25876,SOFT DRINKS
25880,GREETING CARDS/WRAP/PARTY SPLY
25881,DRIED FRUIT
25885,FRZN MEAT/MEAT DINNERS
25889,BAKING MIXES
25890,NUTS
25891,DRY MIX DESSERTS
25892,BABY FOODS
25893,LUNCHMEAT
25896,HARDWARE SUPPLIES
25897,BATTERIES
25898,FRZN MEAT/MEAT DINNERS
25899,DELI MEATS
25902,FRZN MEAT/MEAT DINNERS
25903,COLD AND FLU
25906,INSECTICIDES
25908,MEAT - SHELF STABLE
25911,PASTA SAUCE
25912,LUNCHMEAT
25914,CONDIMENTS/SAUCES
25917,BEERS/ALES
25919,POPCORN
25920,CHICKEN
25922,DOMESTIC WINE
25924,DELI MEATS
25926,MILK BY-PRODUCTS
25927,ANALGESICS
25930,FRZN MEAT/MEAT DINNERS
25932,PASTA SAUCE
25935,CAKES
25936,HAIR CARE PRODUCTS
25937,DOMESTIC WINE
25939,CANDY - PACKAGED
25940,BAKED SWEET GOODS
25944,FROZEN
25945,IRONING AND CHEMICALS
25948,CHICKEN
25949,BAG SNACKS
25953,GREETING CARDS/WRAP/PARTY SPLY
25955,COOKIES/CONES
25956,BAG SNACKS
25958,CAKES
25960,WATER - CARBONATED/FLVRD DRINK
25961,BAKING MIXES
25962,SALADS/DIPS
25965,COCOA MIXES
25968,FROZEN PIE/DESSERTS
25971,SOFT DRINKS
25973,FRZN NOVELTIES/WTR ICE
25976,FD WRAPS/BAGS/TRSH BG
25992,VALUE ADDED FRUIT
25996,BAKING NEEDS
26001,FRZN VEGETABLE/VEG DSH
26008,KITCHEN GADGETS
26010,CANNED JUICES
26012,ONIONS
26013,SALD DRSNG/SNDWCH SPRD
26014,SMOKED MEATS
26018,BAG SNACKS
26019,DELI SPECIALTIES (RETAIL PK)
26020,FROZEN PIZZA
26021,COOKIES/CONES
26022,HAIR CARE PRODUCTS
26030,CONVENIENT BRKFST/WHLSM SNACKS
26034,CANDY - PACKAGED
26037,HISPANIC
26042,POPCORN
26043,HAIR CARE PRODUCTS
26044,MUSHROOMS
26045,APPLES
26046,SYRUPS/TOPPINGS
26048,CARROTS
26049,CANDY - CHECKLANE
26055,FRZN BREAKFAST FOODS
26056,DRY BN/VEG/POTATO/RICE
26058,DEODORANTS
26059,CONDIMENTS/SAUCES
26060,TEAS
26061,DRY SAUCES/GRAVY
26062,DRY NOODLES/PASTA
26066,WAREHOUSE SNACKS
26067,DELI MEATS
26068,FROZEN PIZZA
26070,COLD AND FLU
26073,ORGANICS FRUIT & VEGETABLES
26078,DELI MEATS
26080,ORAL HYGIENE PRODUCTS
26081,SOAP - LIQUID & BAR
26082,PET CARE SUPPLIES
26084,VEGETABLES - SHELF STABLE
26086,CHEESES
26087,FRZN MEAT/MEAT DINNERS
26090,LUNCHMEAT
26093,SALAD BAR
26094,SYRUPS/TOPPINGS
26096,HISPANIC
26097,ADULT INCONTINENCE
26102,BEEF
26106,DINNER MXS:DRY
26107,SALD DRSNG/SNDWCH SPRD
26108,CHEESE
26109,SNACK NUTS
26112,CHIPS&SNACKS
26113,DOG FOODS
26114,PET CARE SUPPLIES
26115,ICE CREAM/MILK/SHERBTS
26116,YOGURT
26120,BAKED SWEET GOODS
26121,PROCESSED
26124,PAPER HOUSEWARES
26126,BAKING
26127,ANALGESICS
26128,DRY NOODLES/PASTA
26130,HAIR CARE PRODUCTS
26131,FROZEN
26136,MEAT - SHELF STABLE
26142,PWDR/CRYSTL DRNK MX
26143,FRZN MEAT/MEAT DINNERS
26145,COLD CEREAL
26146,BABY FOODS
26147,BEEF
26148,FRZN MEAT/MEAT DINNERS
26151,SOFT DRINKS
26152,PWDR/CRYSTL DRNK MX
26155,BREAD
26156,CHEESES
26157,MISCELLANEOUS
26160,CANDY - PACKAGED
26162,FROZEN BREAD/DOUGH
26164,BABY HBC
26166,YOGURT
26170,SWEET GOODS & SNACKS
26171,BAKED SWEET GOODS
26174,TURKEY
26176,CHARCOAL AND LIGHTER FLUID
26177,CONDIMENTS/SAUCES
26180,CHEESES
26181,BABY FOODS
26183,SHAVING CARE PRODUCTS
26186,MEAT - SHELF STABLE
26190,CONDIMENTS/SAUCES
26194,SOAP - LIQUID & BAR
26198,CHIPS&SNACKS
26199,HAIR CARE PRODUCTS
26202,BAKED BREAD/BUNS/ROLLS
26207,CHEESE
26210,SALD DRSNG/SNDWCH SPRD
26211,SALD DRSNG/SNDWCH SPRD
26216,FROZEN MEAT
26218,FRZN MEAT/MEAT DINNERS
26222,BAKING MIXES
26226,DEODORANTS
26227,DOMESTIC WINE
26231,HISPANIC
26237,YOGURT
26238,MEAT - SHELF STABLE
26239,CHEESE
26241,FROZEN PIE/DESSERTS
26248,BAG SNACKS
26252,CONVENIENT BRKFST/WHLSM SNACKS
26260,REFRGRATD DOUGH PRODUCTS
26262,HAIR CARE PRODUCTS
26265,VEGETABLES - SHELF STABLE
26266,CANDY - PACKAGED
26271,FRZN MEAT/MEAT DINNERS
26274,CIGARETTES
26276,HAIR CARE PRODUCTS
26277,FRZN MEAT/MEAT DINNERS
26279,SOUP
26284,PROCESSED
26287,DRY BN/VEG/POTATO/RICE
26291,DRY MIX DESSERTS
26294,COLD AND FLU
26297,DINNER MXS:DRY
26301,BEANS - CANNED GLASS & MW
26316,SALADS/DIPS
26317,DOG FOODS
26322,MAGAZINE
26330,IRONING AND CHEMICALS
26333,BABY HBC
26338,BEEF
26339,FROZEN
26340,LUNCHMEAT
26341,BATH
26342,ICE CREAM/MILK/SHERBTS
26351,BAKED SWEET GOODS
26352,ICE CREAM/MILK/SHERBTS
26370,CRACKERS/MISC BKD FD
26378,BAG SNACKS
26383,BREAD
26385,SPICES & EXTRACTS
26398,COOKIES
26401,STATIONERY & SCHOOL SUPPLIES
26402,SUGARS/SWEETNERS
26403,DOMESTIC WINE
26405,VITAMINS
26414,COOKIES/CONES
26418,CHICKEN
26420,BAKED SWEET GOODS
26422,PASTA SAUCE
26424,BAKED SWEET GOODS
26430,BREAD
26439,AIR CARE
26445,DOG FOODS
26448,DRY SAUCES/GRAVY
26460,STATIONERY & SCHOOL SUPPLIES
26463,FEMININE HYGIENE
26467,DRY BN/VEG/POTATO/RICE
26469,CONVENIENT BRKFST/WHLSM SNACKS
26477,CANDY - PACKAGED
26484,SOUP
26488,ORAL HYGIENE PRODUCTS
26492,BATH TISSUES
26494,BATTERIES
26496,SOFT DRINKS
26505,SPICES & EXTRACTS
26510,CRACKERS/MISC BKD FD
26515,MEAT - SHELF STABLE
26517,CANDY - PACKAGED
26525,SALADS/DIPS
26521,STATIONERY & SCHOOL SUPPLIES
26522,TEAS
26535,DOG FOODS
26538,OLIVES
26539,TOYS AND GAMES
26542,FRZN MEAT/MEAT DINNERS
26558,BEEF
26562,DELI MEATS
26563,BEERS/ALES
26564,SEAFOOD - SHELF STABLE
26566,MILK BY-PRODUCTS
26567,DIAPERS & DISPOSABLES
26568,SINUS AND ALLERGY
26577,MEAT - SHELF STABLE
26586,BAKING NEEDS
26588,FROZEN PIE/DESSERTS
26589,HAIR CARE PRODUCTS
26600,DINNER MXS:DRY
26607,REFRGRATD JUICES/DRNKS
26611,SOFT DRINKS
26615,CANDY - PACKAGED
26624,ORAL HYGIENE PRODUCTS
26628,COOKIES/CONES
26633,SPICES & EXTRACTS
26645,TEAS
26663,FRZN BREAKFAST FOODS
26664,BEEF
26670,SEAFOOD - SHELF STABLE
26680,TEAS
26681,VEGETABLES - SHELF STABLE
26683,HISPANIC
26686,SOFT DRINKS
26687,MILK BY-PRODUCTS
26692,TEAS
26694,ORAL HYGIENE PRODUCTS
26695,SOFT DRINKS
26701,ELECTRICAL SUPPPLIES
26708,FLOUR & MEALS
26714,FRZN BREAKFAST FOODS
26719,ICE CREAM/MILK/SHERBTS
26722,CAT FOOD
26723,SHAVING CARE PRODUCTS
26726,BAG SNACKS
26731,ROLLS
26734,SOFT DRINKS
26749,BAKING NEEDS
26750,FRZN MEAT/MEAT DINNERS
26751,FRZN VEGETABLE/VEG DSH
26752,FEMININE HYGIENE
26753,MELONS
26755,PIES
26758,CHEESES
26759,HEAT/SERVE
26761,FRZN MEAT/MEAT DINNERS
26762,BAKING NEEDS
26763,FRZN NOVELTIES/WTR ICE
26765,SMOKED MEATS
26767,ROLLS
26768,BAKING NEEDS
26770,DELI MEATS
26771,FLUID MILK PRODUCTS
26773,FROZEN
26774,PWDR/CRYSTL DRNK MX
1,CHEESE
2,STATIONERY & SCHOOL SUPPLIES
3,FROZEN PIE/DESSERTS
4,CAT FOOD
5,CHEESE
6,ICE CREAM/MILK/SHERBTS
10,BEEF
14,BREAKFAST SAUSAGE/SANDWICHES
16,SOUP
17,FROZEN PIZZA
25,CHICKEN
27,VEGETABLES - SHELF STABLE
29,BEERS/ALES
30,BREAKFAST SWEETS
31,CHEESES
33,REFRGRATD JUICES/DRNKS
37,SALADS/DIPS
40,COFFEE
41,BABY HBC
47,LIQUOR
50,DRY MIX DESSERTS
51,BEEF
55,DRY MIX DESSERTS
57,MEAT - SHELF STABLE
58,FRZN MEAT/MEAT DINNERS
62,CONDIMENTS/SAUCES
64,BEEF
68,VEGETABLES SALAD
74,VEGETABLES - SHELF STABLE
86,SERVICE BEVERAGE
87,PASTA SAUCE
89,SNKS/CKYS/CRKR/CNDY
91,SOUP
93,DOMESTIC WINE
94,COOKIES/CONES
95,BAKING MIXES
97,CIGARETTES
99,SQUASH
105,MILK BY-PRODUCTS
107,COOKIES/CONES
109,BREAKFAST SAUSAGE/SANDWICHES
116,CANDY - PACKAGED
126,BAKED SWEET GOODS
130,FROZEN PIE/DESSERTS
147,SPRING/SUMMER SEASONAL
153,SPICES & EXTRACTS
155,CHEESE
159,BACON
163,COUPON/MISC ITEMS
164,CHEESE
165,CONDIMENTS/SAUCES
169,DRY NOODLES/PASTA
173,DRY BN/VEG/POTATO/RICE
178,BAG SNACKS
179,FROZEN PIE/DESSERTS
184,CANDY - PACKAGED
185,BABY FOODS
190,ICE CREAM/MILK/SHERBTS
192,FROZEN PIE/DESSERTS
194,MAGAZINE
199,SOUP
200,CONVENIENT BRKFST/WHLSM SNACKS
208,CARROTS
210,PAPER HOUSEWARES
216,ISOTONIC DRINKS
217,CANDY - PACKAGED
221,CAT LITTER
227,FROZEN
228,MOLASSES/SYRUP/PANCAKE MIXS
232,BAG SNACKS
239,ORGANICS FRUIT & VEGETABLES
241,CIGARETTES
246,FROZEN PIZZA
250,COOKWARE & BAKEWARE
251,SOUP
254,ICE CREAM/MILK/SHERBTS
255,FRZN VEGETABLE/VEG DSH
259,HISPANIC
267,FRZN MEAT/MEAT DINNERS
269,PREPARED/PKGD FOODS
272,BEERS/ALES
279,BLEACH
280,CANDY - PACKAGED
282,HISPANIC
291,DOG FOODS
297,DINNER MXS:DRY
301,GRAPES
306,CITRUS
313,MARGARINES
331,SOUP
335,FIRST AID PRODUCTS
336,SOUP
338,ANTACIDS
339,DOG FOODS
342,FRZN POTATOES
344,CRACKERS/MISC BKD FD
353,HISPANIC
354,IMPORTED WINE
356,CANNED JUICES
357,HARDWARE SUPPLIES
360,NEWSPAPER
364,STATIONERY & SCHOOL SUPPLIES
363,MARGARINES
368,MARGARINES
375,FRZN VEGETABLE/VEG DSH
376,ORAL HYGIENE PRODUCTS
394,ORGANICS FRUIT & VEGETABLES
397,CANDY - PACKAGED
405,FLUID MILK PRODUCTS
406,BEEF
410,FRZN BREAKFAST FOODS
417,WATER - CARBONATED/FLVRD DRINK
419,SHORTENING/OIL
420,STATIONERY & SCHOOL SUPPLIES
425,CANDY - PACKAGED
435,WAREHOUSE SNACKS
436,FLUID MILK PRODUCTS
440,REFRGRATD DOUGH PRODUCTS
441,BEERS/ALES
445,FILM AND CAMERA PRODUCTS
450,REFRGRATD JUICES/DRNKS
451,HOME FREEZING & CANNING SUPPLY
452,SOUP
453,TEAS
454,COLD AND FLU
463,FROZEN PIZZA
470,CITRUS
471,CONDIMENTS/SAUCES
472,APPLES
473,SOUP
475,BAKED BREAD/BUNS/ROLLS
476,ROSES
478,CANDY - CHECKLANE
480,HAND/BODY/FACIAL PRODUCTS
481,FRUIT - SHELF STABLE
486,HISPANIC
487,HISPANIC
488,BATTERIES
490,FRZN NOVELTIES/WTR ICE
491,HOT CEREAL
499,HISPANIC
501,SOFT DRINKS
503,LAUNDRY ADDITIVES
504,FD WRAPS/BAGS/TRSH BG
506,PICKLE/RELISH/PKLD VEG
507,SOFT DRINKS
508,DOG FOODS
510,COLD CEREAL
511,FRUIT - SHELF STABLE
515,TEAS
517,CANNED JUICES
521,CHEESES
522,SHORTENING/OIL
523,SNACKS
525,REFRGRATD DOUGH PRODUCTS
528,BABYFOOD
529,COFFEE
531,CONVENIENT BRKFST/WHLSM SNACKS
534,SUGARS/SWEETNERS
536,FRUIT - SHELF STABLE
539,SOFT DRINKS
540,HISPANIC
541,SMOKING CESSATIONS
545,HAIR CARE PRODUCTS
546,MOLASSES/SYRUP/PANCAKE MIXS
549,FRZN VEGETABLE/VEG DSH
556,BAKED BREAD/BUNS/ROLLS
557,IMPORTED WINE
558,BATTERIES
560,COLD AND FLU
566,SOUP
565,SHORTENING/OIL
567,STATIONERY & SCHOOL SUPPLIES
568,MEAT - SHELF STABLE
569,PNT BTR/JELLY/JAMS
574,MEAT - SHELF STABLE
576,SHORTENING/OIL
585,BREAKFAST SAUSAGE/SANDWICHES
586,ORGANICS FRUIT & VEGETABLES
590,SOAP - LIQUID & BAR
592,CAT FOOD
593,ANALGESICS
596,SEAFOOD - SHELF STABLE
598,ICE CREAM/MILK/SHERBTS
600,FIRST AID PRODUCTS
602,CANDY - CHECKLANE
603,MISC. DAIRY
605,ORGANICS FRUIT & VEGETABLES
606,FRZN NOVELTIES/WTR ICE
607,DRY MIX DESSERTS
608,HISPANIC
610,BEERS/ALES
611,BAKING MIXES
612,BAKING NEEDS
614,DRY SAUCES/GRAVY
615,HAIR CARE PRODUCTS
619,DOMESTIC WINE
621,ICE CREAM/MILK/SHERBTS
622,COLD CEREAL
623,VITAMINS
624,SWEET GOODS & SNACKS
626,CANDY - PACKAGED
629,FRUIT - SHELF STABLE
630,COOKIES/CONES
631,PROCESSED
632,BREAD
633,COLD CEREAL
636,FLUID MILK PRODUCTS
642,MEAT - MISC
643,DEODORANTS
644,COFFEE SHOP SWEET GOODS&RETAIL
645,BROOMS AND MOPS
650,MISC WINE
651,SPICES & EXTRACTS
653,ICE CREAM/MILK/SHERBTS
654,COOKIES/CONES
655,BAG SNACKS
656,FRZN MEAT/MEAT DINNERS
661,MELONS
663,CIGARETTES
664,BABY FOODS
666,HAIR CARE PRODUCTS
668,CANDLES/ACCESSORIES
670,SNACK NUTS
671,VEGETABLES - ALL OTHERS
672,CAT FOOD
677,FROZEN PIZZA
678,LUNCHMEAT
681,FROZEN
680,BAG SNACKS
684,COOKIES/CONES
686,PICKLE/RELISH/PKLD VEG
689,REFRIGERATED
692,SOFT DRINKS
693,BEERS/ALES
696,STATIONERY & SCHOOL SUPPLIES
699,DINNER MXS:DRY
700,FACIAL TISS/DNR NAPKIN
703,DELI MEATS
705,MAKEUP AND TREATMENT
706,CANDY - PACKAGED
707,ORAL HYGIENE PRODUCTS
709,MEAT - SHELF STABLE
715,SALADS/DIPS
718,FROZEN BREAD/DOUGH
