user_id,basket_id,days_since_prior_basket
848,88911,1
848,88912,1
848,88913,1
848,88914,2
848,88915,1
848,88916,2
848,88917,0
848,88918,2
848,88919,2
848,88920,136
848,88921,2
848,88922,9
848,88923,1
848,88924,4
848,88925,1
848,88926,2
848,88927,4
848,88928,1
848,88929,1
848,88930,0
848,88931,2
848,88932,1
848,88933,0
848,88934,1
848,88935,1
848,88936,10
848,88937,1
848,88938,1
848,88939,3
848,88940,4
848,88941,1
848,88942,4
848,88943,3
848,88944,6
848,88945,1
848,88946,1
848,88947,2
848,88948,1
848,88949,2
848,88950,1
848,88951,1
848,88952,2
848,88953,3
848,88954,0
848,88955,5
848,88956,2
848,88957,2
848,88958,1
848,88959,2
848,88960,2
848,88961,4
848,88962,1
848,88963,3
848,88964,2
848,88965,1
848,88966,0
848,88967,2
848,88968,2
848,88969,1
848,88970,3
848,88971,2
848,88972,1
848,88973,1
848,88974,1
848,88975,1
848,88976,1
848,88977,2
848,88978,1
848,88979,4
848,88980,2
848,88981,2
848,88982,1
848,88983,2
848,88984,2
848,88985,2
848,88986,0
848,88987,1
848,88988,1
848,88989,1
848,88990,3
848,88991,3
848,88992,1
848,88993,1
848,88994,1
848,88995,1
849,88996,100000
849,88997,1
849,88998,6
849,88999,1
849,89000,1
849,89001,1
849,89002,7
849,89003,1
849,89004,1
849,89005,1
849,89006,6
849,89007,9
849,89008,2
849,89009,1
849,89010,1
849,89011,4
849,89012,6
849,89013,6
849,89014,7
849,89015,4
849,89016,0
849,89017,18
849,89018,1
849,89019,1
849,89020,1
849,89021,6
849,89022,4
849,89023,4
849,89024,2
849,89025,2
849,89026,1
849,89027,2
849,89028,11
849,89029,3
849,89030,2
849,89031,1
849,89032,2
849,89033,2
849,89034,0
849,89035,2
849,89036,5
849,89037,4
849,89038,1
849,89039,3
849,89040,2
849,89041,12
849,89042,4
849,89043,3
849,89044,3
849,89045,4
849,89046,1
849,89047,3
849,89048,0
849,89049,0
849,89050,4
849,89051,4
849,89052,2
849,89053,8
849,89054,2
849,89055,4
849,89056,2
849,89057,6
849,89058,9
849,89059,1
849,89060,3
849,89061,0
849,89062,2
849,89063,1
849,89064,3
849,89065,1
849,89066,3
849,89067,2
849,89068,0
849,89069,5
849,89070,6
849,89071,0
849,89072,2
849,89073,6
849,89074,1
849,89075,2
849,89076,5
849,89077,5
849,89078,3
849,89079,1
849,89080,0
849,89081,1
849,89082,6
849,89083,7
849,89084,4
849,89085,3
849,89086,0
849,89087,1
849,89088,6
849,89089,3
849,89090,3
849,89091,0
849,89092,1
849,89093,1
849,89094,3
849,89095,1
849,89096,3
849,89097,4
849,89098,1
849,89099,6
849,89100,0
849,89101,6
849,89102,1
849,89103,3
849,89104,0
849,89105,0
849,89106,2
849,89107,0
849,89108,4
849,89109,0
849,89110,0
849,89111,10
849,89112,3
849,89113,1
849,89114,4
849,89115,3
849,89116,3
849,89117,5
849,89118,0
849,89119,6
849,89120,2
849,89121,0
849,89122,3
849,89123,7
849,89124,13
849,89125,5
849,89126,2
849,89127,0
849,89128,0
849,89129,5
849,89130,4
849,89131,2
849,89132,5
849,89133,0
849,89134,1
849,89135,6
849,89136,2
849,89137,1
849,89138,5
849,89139,15
849,89140,0
849,89141,5
849,89142,1
849,89143,9
849,89144,3
849,89145,2
849,89146,6
849,89147,1
849,89148,1
849,89149,13
849,89150,1
849,89151,2
849,89152,5
849,89153,1
849,89154,3
849,89155,6
849,89156,6
849,89157,5
849,89158,2
849,89159,5
849,89160,10
849,89161,0
849,89162,3
849,89163,9
849,89164,0
849,89165,8
849,89166,4
849,89167,1
849,89168,7
849,89169,21
849,89170,5
849,89171,1
849,89172,1
849,89173,3
849,89174,1
849,89175,1
850,89176,100000
850,89177,21
850,89178,21
850,89179,67
850,89180,18
850,89181,12
850,89182,4
850,89183,0
850,89184,11
850,89185,12
850,89186,6
850,89187,8
850,89188,0
850,89189,9
850,89190,3
850,89191,18
850,89192,16
850,89193,11
850,89194,37
850,89195,16
850,89196,10
850,89197,2
850,89198,28
850,89199,18
850,89200,14
850,89201,15
850,89202,12
850,89203,7
850,89204,8
850,89205,14
850,89206,12
850,89207,13
850,89208,16
850,89209,10
850,89210,12
850,89211,22
850,89212,13
850,89213,8
850,89214,8
850,89215,32
851,89216,100000
851,89217,12
851,89218,5
851,89219,21
851,89220,41
851,89221,9
851,89222,10
851,89223,15
851,89224,2
851,89225,1
851,89226,70
851,89227,30
851,89228,21
851,89229,46
851,89230,7
851,89231,14
851,89232,5
851,89233,15
851,89234,1
851,89235,14
851,89236,7
851,89237,3
851,89238,46
851,89239,3
851,89240,8
851,89241,2
851,89242,4
851,89243,10
851,89244,30
851,89245,51
851,89246,32
851,89247,0
851,89248,25
851,89249,11
851,89250,1
851,89251,12
851,89252,4
851,89253,18
851,89254,18
852,89255,100000
852,89256,6
852,89257,1
852,89258,1
852,89259,0
852,89260,0
852,89261,1
852,89262,10
852,89263,2
852,89264,1
852,89265,3
852,89266,7
852,89267,2
852,89268,2
852,89269,6
852,89270,2
852,89271,1
852,89272,0
852,89273,1
852,89274,2
852,89275,2
852,89276,1
852,89277,3
852,89278,2
852,89279,1
852,89280,1
852,89281,3
852,89282,1
852,89283,2
852,89284,6
852,89285,1
852,89286,4
852,89287,1
852,89288,2
852,89289,1
852,89290,2
852,89291,3
852,89292,1
852,89293,0
852,89294,0
852,89295,0
852,89296,1
852,89297,3
852,89298,2
852,89299,4
852,89300,1
852,89301,0
852,89302,3
852,89303,0
852,89304,2
852,89305,4
852,89306,1
852,89307,0
852,89308,2
852,89309,4
852,89310,1
852,89311,3
852,89312,1
852,89313,1
852,89314,3
852,89315,5
852,89316,1
852,89317,5
852,89318,1
852,89319,1
852,89320,7
852,89321,3
852,89322,0
852,89323,1
852,89324,2
852,89325,2
852,89326,0
852,89327,4
852,89328,2
852,89329,2
852,89330,1
852,89331,4
852,89332,0
852,89333,2
852,89334,1
852,89335,7
852,89336,4
852,89337,8
852,89338,1
852,89339,2
852,89340,5
852,89341,0
852,89342,3
852,89343,2
852,89344,1
852,89345,3
852,89346,1
852,89347,1
852,89348,3
852,89349,8
852,89350,1
852,89351,6
852,89352,3
852,89353,9
852,89354,7
852,89355,7
852,89356,6
852,89357,4
852,89358,10
852,89359,3
852,89360,7
852,89361,17
852,89362,6
852,89363,3
852,89364,4
852,89365,2
852,89366,0
852,89367,1
852,89368,1
852,89369,0
852,89370,9
852,89371,7
852,89372,2
852,89373,4
852,89374,1
852,89375,0
852,89376,3
852,89377,0
852,89378,5
852,89379,8
852,89380,0
852,89381,2
852,89382,6
852,89383,3
852,89384,7
852,89385,6
852,89386,4
852,89387,5
852,89388,3
852,89389,5
852,89390,4
852,89391,4
852,89392,1
852,89393,1
852,89394,4
852,89395,6
852,89396,9
852,89397,8
852,89398,6
852,89399,0
852,89400,4
852,89401,6
852,89402,3
852,89403,5
852,89404,5
852,89405,6
852,89406,3
852,89407,3
852,89408,4
852,89409,3
852,89410,5
852,89411,3
852,89412,5
852,89413,8
852,89414,4
852,89415,3
852,89416,7
852,89417,8
852,89418,7
852,89419,5
852,89420,2
852,89421,5
852,89422,7
852,89423,8
852,89424,0
852,89425,7
852,89426,0
852,89427,0
852,89428,2
852,89429,5
852,89430,1
852,89431,4
852,89432,4
852,89433,2
852,89434,2
852,89435,2
852,89436,3
852,89437,3
852,89438,7
852,89439,7
852,89440,5
852,89441,3
852,89442,2
852,89443,6
852,89444,4
853,89445,100000
853,89446,1
853,89447,0
853,89448,3
853,89449,1
853,89450,2
853,89451,1
853,89452,2
853,89453,0
853,89454,2
853,89455,0
853,89456,2
853,89457,1
853,89458,3
853,89459,2
853,89460,1
853,89461,5
853,89462,1
853,89463,2
853,89464,1
853,89465,1
853,89466,2
853,89467,0
853,89468,2
853,89469,1
853,89470,1
853,89471,0
853,89472,0
853,89473,2
853,89474,1
853,89475,0
853,89476,1
853,89477,0
853,89478,1
853,89479,0
853,89480,1
853,89481,7
853,89482,1
853,89483,0
853,89484,1
853,89485,2
853,89486,2
853,89487,16
853,89488,1
853,89489,2
853,89490,1
853,89491,3
853,89492,1
853,89493,6
853,89494,2
854,89495,100000
854,89496,23
854,89497,0
854,89498,59
854,89499,0
854,89500,31
854,89501,8
854,89502,9
854,89503,5
854,89504,50
854,89505,8
854,89506,66
854,89507,22
854,89508,17
854,89509,12
854,89510,28
854,89511,20
854,89512,22
854,89513,0
854,89514,0
854,89515,14
854,89516,21
854,89517,70
854,89518,14
854,89519,9
854,89520,0
854,89521,0
854,89522,117
854,89523,14
854,89524,15
855,89525,100000
855,89526,2
855,89527,25
855,89528,9
855,89529,150
855,89530,24
855,89531,70
855,89532,7
855,89533,0
855,89534,0
855,89535,4
855,89536,8
855,89537,2
855,89538,0
855,89539,1
855,89540,5
855,89541,23
855,89542,7
855,89543,6
855,89544,1
855,89545,2
855,89546,2
855,89547,2
855,89548,1
855,89549,1
855,89550,0
855,89551,1
855,89552,1
855,89553,13
855,89554,10
855,89555,1
855,89556,0
855,89557,1
855,89558,0
855,89559,6
855,89560,0
855,89561,4
855,89562,14
855,89563,3
855,89564,6
855,89565,2
855,89566,23
855,89567,2
855,89568,4
855,89569,22
855,89570,1
855,89571,40
855,89572,8
855,89573,3
855,89574,3
855,89575,2
855,89576,0
855,89577,1
855,89578,0
855,89579,9
855,89580,4
855,89581,0
855,89582,14
855,89583,2
855,89584,11
855,89585,11
855,89586,0
855,89587,25
855,89588,23
855,89589,7
855,89590,2
855,89591,5
856,89592,100000
856,89593,0
856,89594,0
856,89595,203
856,89596,11
856,89597,0
856,89598,5
856,89599,4
856,89600,9
856,89601,4
856,89602,10
856,89603,3
856,89604,12
856,89605,27
856,89606,2
856,89607,17
856,89608,3
856,89609,3
856,89610,17
856,89611,0
856,89612,13
856,89613,0
856,89614,2
856,89615,13
856,89616,2
856,89617,7
856,89618,10
856,89619,2
856,89620,2
856,89621,2
856,89622,8
856,89623,10
856,89624,0
856,89625,2
856,89626,0
856,89627,5
856,89628,0
856,89629,0
856,89630,5
856,89631,4
856,89632,4
856,89633,0
856,89634,5
856,89635,0
856,89636,8
856,89637,0
856,89638,8
856,89639,2
856,89640,0
856,89641,1
856,89642,0
856,89643,0
856,89644,4
856,89645,3
856,89646,0
856,89647,10
856,89648,3
856,89649,0
856,89650,0
856,89651,1
856,89652,0
856,89653,10
856,89654,0
856,89655,4
856,89656,10
856,89657,0
856,89658,4
856,89659,3
856,89660,6
856,89661,9
856,89662,3
856,89663,2
856,89664,6
856,89665,1
856,89666,0
856,89667,3
856,89668,0
856,89669,5
856,89670,2
856,89671,4
856,89672,1
856,89673,1
856,89674,0
856,89675,10
856,89676,1
856,89677,0
856,89678,2
856,89679,0
856,89680,1
856,89681,0
856,89682,0
856,89683,2
856,89684,9
856,89685,0
856,89686,17
856,89687,6
856,89688,6
856,89689,1
856,89690,0
856,89691,0
856,89692,1
856,89693,1
856,89694,1
856,89695,0
856,89696,3
856,89697,0
856,89698,4
856,89699,0
856,89700,4
856,89701,1
856,89702,1
856,89703,2
856,89704,5
856,89705,0
856,89706,0
856,89707,1
856,89708,0
856,89709,3
856,89710,0
856,89711,2
856,89712,1
856,89713,1
856,89714,3
856,89715,1
856,89716,6
856,89717,4
856,89718,3
856,89719,2
856,89720,0
856,89721,0
856,89722,4
856,89723,0
856,89724,9
856,89725,2
856,89726,6
856,89727,5
856,89728,0
857,89729,100000
857,89730,31
857,89731,6
857,89732,3
857,89733,14
857,89734,8
857,89735,22
857,89736,5
857,89737,8
857,89738,6
857,89739,6
857,89740,7
857,89741,7
857,89742,8
857,89743,4
857,89744,2
857,89745,6
857,89746,9
857,89747,7
857,89748,7
857,89749,7
857,89750,14
857,89751,8
857,89752,7
857,89753,0
857,89754,7
857,89755,7
857,89756,5
857,89757,6
857,89758,3
857,89759,9
857,89760,6
857,89761,4
857,89762,5
857,89763,4
857,89764,9
857,89765,4
857,89766,3
857,89767,3
857,89768,7
857,89769,8
857,89770,4
857,89771,4
857,89772,5
857,89773,3
857,89774,6
857,89775,9
857,89776,8
857,89777,8
857,89778,9
857,89779,4
857,89780,5
857,89781,8
857,89782,4
857,89783,12
857,89784,19
857,89785,12
857,89786,5
857,89787,7
857,89788,4
857,89789,10
857,89790,6
857,89791,8
857,89792,4
857,89793,6
857,89794,6
857,89795,5
857,89796,2
857,89797,5
857,89798,5
857,89799,4
857,89800,8
857,89801,0
857,89802,6
857,89803,0
857,89804,4
857,89805,10
857,89806,8
857,89807,5
857,89808,8
857,89809,3
857,89810,6
857,89811,5
857,89812,6
857,89813,10
857,89814,4
857,89815,2
857,89816,1
857,89817,4
857,89818,8
857,89819,2
857,89820,4
857,89821,3
857,89822,4
857,89823,8
857,89824,7
857,89825,4
857,89826,4
857,89827,5
857,89828,4
857,89829,5
857,89830,4
857,89831,4
857,89832,14
857,89833,17
857,89834,4
857,89835,0
858,89836,100000
858,89837,37
858,89838,0
858,89839,0
858,89840,6
858,89841,0
858,89842,7
858,89843,1
858,89844,6
858,89845,101
858,89846,17
858,89847,77
858,89848,184
858,89849,5
858,89850,8
858,89851,6
858,89852,7
858,89853,0
858,89854,1
858,89855,6
858,89856,0
858,89857,14
858,89858,18
858,89859,1
858,89860,0
858,89861,17
858,89862,13
858,89863,1
858,89864,6
858,89865,14
858,89866,0
858,89867,21
859,89868,100000
859,89869,3
859,89870,0
859,89871,9
859,89872,0
859,89873,0
859,89874,2
859,89875,4
859,89876,3
859,89877,3
859,89878,17
859,89879,2
859,89880,1
859,89881,0
859,89882,0
859,89883,21
859,89884,6
859,89885,1
859,89886,2
859,89887,10
859,89888,18
859,89889,4
859,89890,0
859,89891,18
859,89892,16
859,89893,12
859,89894,5
859,89895,7
859,89896,4
859,89897,0
859,89898,24
859,89899,10
859,89900,1
859,89901,10
859,89902,4
859,89903,14
859,89904,1
859,89905,3
859,89906,17
859,89907,3
859,89908,5
859,89909,3
859,89910,4
859,89911,0
859,89912,0
859,89913,0
859,89914,2
859,89915,14
859,89916,5
859,89917,6
859,89918,0
859,89919,0
859,89920,10
859,89921,2
859,89922,10
859,89923,18
859,89924,4
859,89925,21
859,89926,11
859,89927,9
859,89928,3
859,89929,4
859,89930,1
859,89931,0
859,89932,0
859,89933,11
859,89934,0
859,89935,0
859,89936,4
859,89937,5
859,89938,0
859,89939,25
859,89940,0
859,89941,0
859,89942,4
859,89943,0
859,89944,5
859,89945,1
859,89946,4
859,89947,0
859,89948,7
859,89949,4
859,89950,2
859,89951,6
859,89952,8
859,89953,9
859,89954,3
859,89955,6
859,89956,0
859,89957,5
859,89958,3
859,89959,6
859,89960,0
859,89961,1
859,89962,2
859,89963,11
859,89964,1
859,89965,6
859,89966,1
859,89967,4
859,89968,2
859,89969,10
859,89970,4
859,89971,4
859,89972,4
859,89973,4
859,89974,8
859,89975,5
859,89976,11
859,89977,0
859,89978,0
859,89979,2
859,89980,2
859,89981,3
859,89982,1
859,89983,0
859,89984,5
859,89985,1
859,89986,7
859,89987,1
859,89988,6
859,89989,0
859,89990,6
859,89991,2
859,89992,3
859,89993,6
859,89994,5
859,89995,2
859,89996,9
859,89997,3
859,89998,5
859,89999,8
860,90000,100000
860,90001,0
860,90002,1
860,90003,0
860,90004,0
860,90005,0
860,90006,0
860,90007,0
860,90008,1
860,90009,0
860,90010,0
860,90011,2
860,90012,3
860,90013,9
860,90014,5
860,90015,1
860,90016,0
860,90017,2
860,90018,5
860,90019,1
860,90020,2
860,90021,0
860,90022,5
860,90023,3
860,90024,8
860,90025,18
860,90026,0
860,90027,5
860,90028,7
860,90029,1
860,90030,1
860,90031,5
860,90032,5
860,90033,7
860,90034,4
860,90035,4
860,90036,1
860,90037,1
860,90038,0
860,90039,5
860,90040,1
860,90041,5
860,90042,1
860,90043,2
860,90044,1
860,90045,2
860,90046,0
860,90047,1
860,90048,7
860,90049,6
860,90050,8
860,90051,2
860,90052,6
860,90053,10
860,90054,12
860,90055,5
860,90056,3
860,90057,8
860,90058,0
860,90059,0
860,90060,10
860,90061,5
860,90062,0
860,90063,8
860,90064,2
860,90065,0
860,90066,7
860,90067,2
860,90068,1
860,90069,3
860,90070,3
860,90071,5
860,90072,0
860,90073,3
860,90074,5
860,90075,7
860,90076,4
860,90077,7
860,90078,3
860,90079,2
860,90080,0
860,90081,8
860,90082,2
860,90083,5
860,90084,0
860,90085,9
860,90086,2
860,90087,5
860,90088,4
860,90089,4
860,90090,0
860,90091,6
860,90092,9
860,90093,0
860,90094,4
860,90095,1
860,90096,1
860,90097,19
860,90098,19
860,90099,11
860,90100,3
860,90101,0
860,90102,6
860,90103,1
860,90104,4
860,90105,0
860,90106,9
860,90107,3
860,90108,9
860,90109,2
860,90110,4
860,90111,12
860,90112,0
860,90113,5
860,90114,3
860,90115,5
860,90116,5
860,90117,2
860,90118,0
860,90119,9
860,90120,2
860,90121,7
860,90122,9
860,90123,7
860,90124,8
860,90125,5
860,90126,2
860,90127,6
860,90128,5
860,90129,1
860,90130,7
860,90131,11
860,90132,4
860,90133,14
860,90134,0
860,90135,2
860,90136,5
860,90137,2
860,90138,1
860,90139,3
860,90140,1
860,90141,2
860,90142,4
860,90143,3
860,90144,5
860,90145,1
860,90146,7
860,90147,5
860,90148,3
860,90149,3
860,90150,3
860,90151,5
860,90152,2
860,90153,2
860,90154,0
860,90155,0
860,90156,4
860,90157,0
860,90158,5
860,90159,6
860,90160,3
860,90161,6
860,90162,3
860,90163,2
860,90164,2
860,90165,7
860,90166,2
860,90167,3
860,90168,3
860,90169,2
860,90170,5
860,90171,6
860,90172,2
860,90173,0
860,90174,6
860,90175,0
860,90176,1
860,90177,3
861,90178,100000
861,90179,6
861,90180,0
861,90181,1
861,90182,5
861,90183,4
861,90184,6
861,90185,0
861,90186,6
861,90187,0
861,90188,2
861,90189,1
861,90190,3
861,90191,3
861,90192,1
861,90193,2
861,90194,0
861,90195,3
861,90196,5
861,90197,2
861,90198,0
861,90199,1
861,90200,1
861,90201,7
861,90202,0
861,90203,4
861,90204,0
861,90205,1
861,90206,4
861,90207,2
861,90208,3
861,90209,3
861,90210,1
861,90211,2
861,90212,3
861,90213,1
861,90214,32
861,90215,9
861,90216,35
861,90217,1
861,90218,1
861,90219,23
861,90220,3
861,90221,4
861,90222,5
861,90223,1
861,90224,2
861,90225,2
861,90226,4
861,90227,0
861,90228,1
861,90229,15
861,90230,4
861,90231,1
861,90232,0
861,90233,0
861,90234,5
861,90235,10
861,90236,0
861,90237,1
861,90238,10
861,90239,7
861,90240,0
861,90241,2
861,90242,0
861,90243,15
861,90244,0
861,90245,5
861,90246,1
861,90247,1
861,90248,3
861,90249,7
861,90250,4
861,90251,0
861,90252,4
861,90253,6
861,90254,3
861,90255,6
861,90256,0
861,90257,1
861,90258,1
861,90259,0
861,90260,4
861,90261,4
861,90262,0
861,90263,2
861,90264,0
861,90265,0
861,90266,0
861,90267,2
861,90268,1
861,90269,8
861,90270,8
861,90271,0
861,90272,4
861,90273,2
861,90274,3
861,90275,18
861,90276,1
861,90277,19
861,90278,0
861,90279,6
861,90280,4
861,90281,0
861,90282,4
861,90283,17
861,90284,3
861,90285,9
861,90286,10
861,90287,2
861,90288,6
861,90289,2
861,90290,13
861,90291,6
861,90292,0
861,90293,6
861,90294,5
861,90295,0
861,90296,3
861,90297,7
861,90298,2
861,90299,0
861,90300,0
861,90301,9
861,90302,2
861,90303,4
861,90304,1
861,90305,7
861,90306,1
861,90307,7
861,90308,1
861,90309,12
861,90310,3
861,90311,0
861,90312,3
861,90313,5
861,90314,4
861,90315,5
861,90316,4
861,90317,3
861,90318,0
861,90319,5
861,90320,4
861,90321,3
861,90322,0
861,90323,3
861,90324,6
861,90325,0
861,90326,0
861,90327,1
861,90328,15
861,90329,2
861,90330,4
861,90331,1
862,90332,100000
862,90333,2
862,90334,2
862,90335,4
862,90336,1
862,90337,6
862,90338,0
862,90339,2
862,90340,62
862,90341,7
862,90342,6
862,90343,50
862,90344,7
862,90345,3
862,90346,4
862,90347,4
862,90348,17
862,90349,3
862,90350,4
862,90351,6
862,90352,43
862,90353,1
862,90354,7
862,90355,4
862,90356,2
862,90357,5
862,90358,2
862,90359,11
862,90360,3
862,90361,4
862,90362,3
862,90363,6
862,90364,4
862,90365,4
862,90366,5
862,90367,2
862,90368,11
862,90369,0
862,90370,6
862,90371,4
862,90372,8
862,90373,6
862,90374,5
862,90375,2
862,90376,2
862,90377,2
862,90378,7
862,90379,6
862,90380,5
862,90381,9
862,90382,0
862,90383,4
862,90384,3
862,90385,12
862,90386,17
862,90387,20
862,90388,3
862,90389,8
862,90390,7
862,90391,2
862,90392,1
862,90393,11
862,90394,5
862,90395,2
862,90396,2
862,90397,5
862,90398,4
862,90399,1
862,90400,0
862,90401,5
862,90402,1
862,90403,3
862,90404,4
862,90405,17
862,90406,4
862,90407,3
862,90408,1
862,90409,3
862,90410,2
862,90411,1
862,90412,7
862,90413,2
862,90414,0
862,90415,0
862,90416,0
862,90417,1
862,90418,8
862,90419,0
862,90420,3
862,90421,5
862,90422,5
862,90423,4
862,90424,0
862,90425,4
862,90426,3
862,90427,4
862,90428,7
862,90429,4
862,90430,6
862,90431,3
862,90432,0
862,90433,4
862,90434,1
862,90435,13
862,90436,1
862,90437,0
862,90438,0
862,90439,0
862,90440,2
862,90441,4
862,90442,5
862,90443,1
862,90444,8
862,90445,2
862,90446,2
862,90447,3
862,90448,1
862,90449,2
862,90450,3
862,90451,0
862,90452,2
862,90453,1
862,90454,0
862,90455,2
863,90456,100000
863,90457,64
863,90458,4
863,90459,4
863,90460,14
863,90461,7
863,90462,1
863,90463,64
863,90464,28
864,90465,100000
864,90466,7
864,90467,11
864,90468,3
864,90469,5
864,90470,0
864,90471,10
864,90472,7
864,90473,1
864,90474,5
864,90475,3
864,90476,5
864,90477,2
864,90478,2
864,90479,3
864,90480,4
864,90481,3
864,90482,3
864,90483,3
864,90484,6
864,90485,2
864,90486,6
864,90487,2
864,90488,3
864,90489,3
864,90490,7
864,90491,1
864,90492,6
864,90493,0
864,90494,1
864,90495,2
864,90496,2
864,90497,2
864,90498,1
864,90499,2
864,90500,3
864,90501,3
864,90502,5
864,90503,6
864,90504,5
864,90505,3
864,90506,4
864,90507,2
864,90508,12
864,90509,3
864,90510,8
864,90511,3
864,90512,4
864,90513,1
864,90514,6
864,90515,2
864,90516,1
864,90517,3
864,90518,7
864,90519,4
864,90520,5
864,90521,1
864,90522,4
864,90523,3
864,90524,5
864,90525,9
864,90526,8
864,90527,4
864,90528,6
864,90529,7
864,90530,14
864,90531,7
864,90532,6
864,90533,3
864,90534,0
864,90535,2
864,90536,0
864,90537,3
864,90538,9
864,90539,2
864,90540,12
864,90541,6
864,90542,5
864,90543,35
864,90544,24
864,90545,9
864,90546,4
864,90547,6
864,90548,2
864,90549,4
864,90550,1
864,90551,3
864,90552,10
864,90553,4
864,90554,4
864,90555,4
864,90556,3
864,90557,5
864,90558,0
864,90559,2
864,90560,9
864,90561,3
864,90562,2
864,90563,3
864,90564,5
864,90565,0
864,90566,5
864,90567,2
864,90568,1
864,90569,6
864,90570,6
864,90571,4
864,90572,0
864,90573,5
864,90574,5
864,90575,7
864,90576,8
864,90577,14
864,90578,7
864,90579,0
864,90580,8
864,90581,6
864,90582,0
864,90583,7
864,90584,5
864,90585,1
864,90586,0
864,90587,4
864,90588,6
864,90589,1
864,90590,3
864,90591,4
864,90592,0
865,90593,100000
865,90594,0
865,90595,1
865,90596,0
865,90597,0
865,90598,0
866,90599,100000
866,90600,1
866,90601,3
866,90602,0
866,90603,1
866,90604,8
866,90605,6
866,90606,5
866,90607,3
866,90608,4
866,90609,2
866,90610,1
866,90611,3
866,90612,0
866,90613,4
866,90614,15
866,90615,1
866,90616,4
866,90617,1
866,90618,6
866,90619,2
866,90620,5
866,90621,3
866,90622,0
866,90623,9
866,90624,7
866,90625,0
866,90626,5
866,90627,0
866,90628,5
866,90629,1
866,90630,0
866,90631,1
866,90632,0
866,90633,9
866,90634,3
866,90635,3
866,90636,2
866,90637,6
866,90638,2
866,90639,6
866,90640,0
866,90641,4
866,90642,4
866,90643,9
866,90644,0
866,90645,6
866,90646,3
866,90647,11
866,90648,1
866,90649,9
866,90650,0
866,90651,4
866,90652,8
866,90653,15
866,90654,14
866,90655,13
866,90656,5
866,90657,2
866,90658,0
866,90659,2
866,90660,6
866,90661,9
866,90662,11
866,90663,0
866,90664,20
866,90665,1
866,90666,3
866,90667,8
866,90668,31
866,90669,7
866,90670,7
866,90671,0
866,90672,0
866,90673,6
866,90674,5
866,90675,0
866,90676,9
866,90677,28
866,90678,0
866,90679,5
866,90680,0
866,90681,3
866,90682,7
866,90683,0
866,90684,8
866,90685,7
866,90686,0
866,90687,0
866,90688,0
866,90689,10
866,90690,0
866,90691,0
866,90692,25
866,90693,27
866,90694,22
866,90695,6
866,90696,0
866,90697,11
866,90698,0
866,90699,0
866,90700,0
866,90701,0
866,90702,0
866,90703,18
866,90704,9
866,90705,5
866,90706,0
866,90707,0
866,90708,0
867,90709,100000
867,90710,110
867,90711,187
868,90712,100000
868,90713,10
868,90714,13
868,90715,11
868,90716,40
868,90717,13
868,90718,3
868,90719,17
868,90720,23
868,90721,4
868,90722,15
868,90723,5
868,90724,3
868,90725,2
868,90726,12
868,90727,7
868,90728,9
868,90729,9
868,90730,2
868,90731,21
868,90732,3
868,90733,15
868,90734,11
868,90735,6
868,90736,14
868,90737,8
868,90738,13
868,90739,7
868,90740,8
868,90741,32
868,90742,13
868,90743,5
868,90744,11
868,90745,8
868,90746,10
868,90747,14
868,90748,0
868,90749,2
868,90750,2
868,90751,15
868,90752,22
868,90753,3
868,90754,0
868,90755,6
868,90756,3
868,90757,0
868,90758,1
868,90759,2
868,90760,7
868,90761,9
868,90762,9
868,90763,3
868,90764,13
868,90765,28
868,90766,13
868,90767,28
868,90768,6
868,90769,7
868,90770,10
868,90771,1
868,90772,3
868,90773,2
868,90774,15
868,90775,6
868,90776,6
869,90777,100000
869,90778,1
869,90779,0
869,90780,3
869,90781,7
869,90782,3
869,90783,0
869,90784,3
869,90785,0
869,90786,1
869,90787,14
869,90788,0
869,90789,1
869,90790,8
869,90791,6
869,90792,4
869,90793,5
869,90794,6
869,90795,6
869,90796,2
869,90797,5
869,90798,0
869,90799,6
869,90800,3
869,90801,2
869,90802,1
869,90803,1
869,90804,8
869,90805,0
869,90806,1
869,90807,4
869,90808,1
869,90809,2
869,90810,5
869,90811,1
869,90812,3
869,90813,3
869,90814,7
869,90815,1
869,90816,2
869,90817,4
869,90818,0
869,90819,3
869,90820,5
869,90821,1
869,90822,6
869,90823,4
869,90824,0
869,90825,2
869,90826,4
869,90827,1
869,90828,5
869,90829,0
869,90830,2
869,90831,3
869,90832,5
869,90833,3
869,90834,1
869,90835,2
869,90836,0
869,90837,0
869,90838,3
869,90839,9
869,90840,7
869,90841,6
869,90842,2
869,90843,0
869,90844,0
869,90845,4
869,90846,2
869,90847,3
869,90848,1
869,90849,2
869,90850,0
869,90851,3
869,90852,1
869,90853,4
869,90854,2
869,90855,4
869,90856,6
869,90857,3
869,90858,1
869,90859,2
869,90860,5
869,90861,0
869,90862,1
869,90863,1
869,90864,1
869,90865,4
869,90866,2
869,90867,1
869,90868,3
869,90869,0
869,90870,3
869,90871,0
869,90872,1
869,90873,6
869,90874,4
869,90875,0
869,90876,1
869,90877,3
869,90878,4
869,90879,3
869,90880,6
869,90881,0
869,90882,0
869,90883,2
869,90884,5
869,90885,2
869,90886,0
869,90887,2
869,90888,0
869,90889,2
869,90890,1
869,90891,2
869,90892,3
869,90893,4
869,90894,2
869,90895,1
869,90896,2
869,90897,2
869,90898,1
869,90899,3
869,90900,5
869,90901,2
869,90902,3
869,90903,1
869,90904,4
